image_paths,labels
/home/ubuntu/MachineLearningII/train/questionnaire/522856290+-6291.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1002480333.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2041145699_2041145721.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2049251417_2049251419.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/50736975-6975.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/522493631+-3638.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2075190582.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2081222953.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/89845648_89845654.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000368515.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2042693479.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2000761068_2000761069.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0001438505.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/522814934+-4935.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2044934473.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0011842229.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2073816410_6411.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84275017_5026.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/92351212_1217.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000541812.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1002665356_1002665368.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0001216657.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/522282494+-2628.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/513520082+-0092.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/502829167+-9168.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/522769305+-9306.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2041091417_2041091424.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/518294241+-4242.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2023897173_2023897205.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/71695800.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1005108563_1005108564.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0060017903.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2042125081_5089.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505527910_505527924.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2040447327_2040447329.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/522743942+-3943.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2065308248_8251.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2022241016_2022241030.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0001478086.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2049037463_2049037465.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2071385721_5749.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505905442_505905448.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/99274571_4572.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/82604232.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/500008165_500008166.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/03337849_7853.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2041784783.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2072773229.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2042570662_2042570671.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/509269978_509269979.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2062172717.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000386982_1000386983.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2084033400.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84190039_0043.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/500181775.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/523016385+-6390.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2071793017_3022.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2044935744.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2040271987_2003.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/506342434.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/03379829_03379840.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2045274882.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2043093667.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2043365991_2043365995.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0001176460.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2072622614_2618.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0011898547.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/501760850+-0851.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84464554_4562.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0012947856.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000176276.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2000226357.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/71290815.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2084030410_0414.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2023667962_2023667998.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/03605489_03605495.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/514180974.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1002476157_1002476161.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0001233187.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505862905.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/88359948_9960.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505912902.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/95918975.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/506700515.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000441807.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2071594989_4992.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2047311372.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2049133545_2049133573.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000373892.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/01837733_7737.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/85095082_85095098.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1005067317_7319.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000244457.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2048210694.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/507208999+-9000.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2040488521_2040488525.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2041131447.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/507719607_507719611.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000389134_1000389135.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2049086672_2049086673.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/81188304_8305.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/01836348_6352.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/01835353_5357.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/01839149_01839153.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000231406.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000227058.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2012530138.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2050864119.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2042781978_2042781984.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2043097718_2043097731.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0001455732.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000244350.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2048724227_2048724233.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000093635.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2015004651_2015004653.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000175085.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2042135051_2042135077.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000388292_1000388295.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/82242043.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2021170506.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000342511.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/89855110.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000176719.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/01840322_0326.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/93107054_7055.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2043279023_2043279041.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2024748017_2024748019.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2061828157_2061828158.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2501028165_2501028168.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2044935653.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/650712.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2040075917_2040075919.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/01839860_9864.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2023266488_2023266507.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2023067229.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0060318101.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2015061738_1741.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/507226394+-6402.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2040372044.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000359160.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84459216_9222.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/81570559.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0011977088.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0011845031.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2024746024_2024746025.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/502829276.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/523581826+-2063.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/500789091+-9093.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505647638.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/04143632_04143650.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000368413_1000368414.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000379933_1000379936.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000176744.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2040293365_2040293367.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2001206081.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/50242132-2136.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/503604193_503604198.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/82357163.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2040192906.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/506050062+-0068.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000226075.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84419970_9973.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/501383919.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2073231884_1896.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2041083224_2041083239.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/515629904+-9905.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/518304761+-4762.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/00793701_00793704.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2084033478.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505932184+-2188.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/507296076+-6083.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0071030934.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2024002017.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0001224496.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000364004.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2049040363_2049040383.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84006631_84006639.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84459866_84459872.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505528525_505528539.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2084030419.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84197060_7065.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0060356210.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0060262310.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2043177905.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/506084189+-4205.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84460134_84460139.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000361667_1000361669.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84463822_3830.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2504011160_2504011162.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1001750686_1001750693.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505917553+-7573.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/501451773+-1774.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000106019.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000392679_1000392680.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1003638096_1003638099.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2085235209_5217.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2043869465_2043869466.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/03333702_3704.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/508115279+-5285.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/524359496+-9497.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/506185970_506185971.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/506416161.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2045777354_2045777355.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/01838939_8943.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/518224934+-4935.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0060297200.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/506627591+-7601.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0001238065.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/93107123.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000997694.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/604939.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2045604863_2045604865.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/506070320+-0338.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/518224925+-4926.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505580316+-0330.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1002916728_1002916730.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2053473100.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/01760623_01760629.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0011567106.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/508833502+-3509.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/507257554+-7564.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2040488600.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84420416.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/507267174+-7175.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000188412.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/01837796_7800.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/500404099.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/501366542a_501366542d.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2065186184_6187.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/80317028.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2041784850.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/93107119.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2073634385_4393.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/524359652+-9653.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/tob00104.21_tob00104.74.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0001455003.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2048961555_2048961572.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000176408.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000176421.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000402298_1000402300.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0060124140.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505740441.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2022212173.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505525715_505525729.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2040808076_2040808079.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0060269515.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2053473113_3118.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/01836185_6189.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/91813821_3839.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2048744472_2048744474.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/500403531_500403540.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2023682476_2023682478.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0001209978.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000228834.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0060066736.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000378383.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/514345726.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/507305061+-5069.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/517548948+-8949.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1001866706_1001866708.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/71122695.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/502319430_502319438.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000176490.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2040076276.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/506210189_506210194.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1003075755.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2023296847_2023296860.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/89836448_6450.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/514060072_514060273.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505902823.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/50009777_50009783.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/516749418+-9427.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/518304763+-4763a.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/71221997.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2063849827.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/506277540.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/726734.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2041092866_2041092877.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/03634556.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/524385285+-5286.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84252621_84252626.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/03337587_7596.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2063709689_9699.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2054547224_2054547225.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2072622595_2597.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2015004684_2015004687.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/87048770_87048774.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/509922906+-2906.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0001477090.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84458193_8199.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84004232_84004240.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0001206445.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/508091482_508091494.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0060376486.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/522812672+-2673.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/502784834.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/580031447+-1448.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0060289877.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2083716333_6337.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/506628482_506628488.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0071005101.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2073630074_0080.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/511149665_511149691.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2049068586_8596.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2042031183.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2041131738_2041131741.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/98896981.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2022984446_2022984447.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/511409008.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000244313.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1002481794_1799.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2045612230_2045612235.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0060098443.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/86546174.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2044747966_2044748015.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/84461235_84461242.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505903147.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/511377351+-7357.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1003638174_1003638179.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/506089748_506089750.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2049314099-a.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2048384680_2048384681.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2047002247.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/506072625+-2629.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1005036692_1005036693.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2040074875_2040074884.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0011980213.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1000244214_1000244219.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2022149213.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2500072559_2568.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2049115735_2049115744.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2048502521_2048502526.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2504010743_2504010747.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/503454904_503454911.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2030776447_2030776450.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000175092.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/507433952_507433956.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/515197058_515197060.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2041756393.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2041138159_2041138162.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/1002642420.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2085144322_4330.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000176737.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2041623777.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000997676.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/50045712_50045720.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505904593.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0060347866.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2040487850_2040487852.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2041813270_3272.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505526060.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2043022727_2043022728.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2056157384.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505092968+-2972.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2040192685_2040192715.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2049315149.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2042303654_2042303678.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/512495458_512495479.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2065461069_1071.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/01141174-a_01141174.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2042156300_2042156338.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2049056334_2049056372.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/03875459_5466.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2046575306.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/502991665+-1666.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/522800147+-0148.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/507691645.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000226740.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/85370761_0766.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2042505457.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/03309836_03309840.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/2045600138_2045600142.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/505527431_505527446.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/507433962_507433966.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0001230663.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/507288670+-8673.tif,13
/home/ubuntu/MachineLearningII/train/questionnaire/0000128150.tif,13
